id,prompt,step,cfg,sampler,width,height,token_count,timestamp
9316,"a gas station at night by emiliano ponzi, george ault, bauhaus, retrofuturism, concept art, matte drawing ",20,7.0,8,512,512,31,0
27578,"portrait of Megan Fox, very large breasts, low cut top, flowing hair, D&D, makeup, fantasy, intricate, cinematic lighting, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration by Frank Frazetta, art",20,7.0,8,512,512,54,0
8882,"award winning photo, the band mr bungle, smoking weed, vivid colors, happy, symmetrical face, beautiful eyes, studio lighting, wide shot art by sally mann & arnold newman ",20,10.0,8,512,1024,36,0
31297,"portrait, most beautiful form of chaos, mixed media, a brutalist designed, vivid colours, splatter, cryptic, mystical, pop surrealism by james jean, ross tran, karol bak, steven kenny, ashley wood, piet mondrian, tristan eaton, ryan hewett, rufino tamayo, eric carle, palette knife painting, glitch, julian faylona, atmospheric",20,14.0,8,512,576,86,0
37069,"interior photograph of an infinite, endless and sprawling ikea. high quality photography, liminal space, 4 k. ",20,7.0,8,512,512,23,0
28343,"“derelict architecture housing neighborhood , housing designed by architect Santiago Calatrava, architecture digest, building surrounded in a luxury environment, dark tones, fluorescent lighting,volumetric Lighting, photorealism, high detail, golden ratio, cinematic, octane renderer”",20,7.0,8,512,512,53,0
21532,"a disc shaped UFO over a lake, forest, mist by Raoul Vitale and Greg Rutkowski",20,7.0,8,704,512,20,0
7669,"character finn from adventure time, royal portrait painting, oil painting, highly detailed, realistic face, symmetrical face, self - satisfied smirk ",20,7.0,8,512,512,26,0
22813,"Persephone in profile, by Alphonse Mucha, floral border, very beautiful",20,7.0,8,512,512,18,0
41355,"grimes!! [ in cyberpunk attire ]!!, made of wires and metallic materials!!, portrait!!, digital art, afrofuturism, tarot card, 4 k, digital art, illustrated by greg rutkowski, max hay, rajmund kanelba, cgsociety contest winner ",20,7.0,8,512,640,67,0
29025,Hermes Trismegistus chillin with his homies,20,7.0,8,512,512,12,0
55690,artwork by zdzislaw beksinski ,20,7.0,8,512,512,10,0
13422,"lady gaga styled by annie leibovitz posing in an expensive mansion setting , vogue magazine, Highly realistic. High resolution. Highly detailed. Dramatic. 8k.4k.",50,5.0,8,512,704,36,0
32376,"an industrial sci fi temple room, a sculpture of a icosahedron holographic luminescent mandelbulb floating, by moebius, by simon stalenhag, by andrew jones, by julius horsthuis, epic composition, sci - fi, ethereal, surreal, cinematic, 8 k, unreal engine, volumetric lighting ",20,7.0,8,768,512,70,0
4195,"a portrait of a noble high elf with long blonde hair, glowing green eyes, style by donato giancola, wayne reynolds, jeff easley dramatic light, high detail, cinematic lighting, artstation, dungeons and dragons ",50,8.0,8,512,704,45,0
32382,"portrait of futuristic world war 1 soldier wearing medieval armor on top of a giant debris pile, dark night background, moody colors, high details, dripping paint, greg rutkowski, craig mullins, ash thorpe, fibonacci rhythm ar ",20,7.0,8,512,512,49,0
58005,"illustration of a anthromorphic catfish giving a thumbs up, by lisa hanawalt, by wanda gag ",20,7.0,8,512,512,21,0
52653,"full body shot of a bunch of people dancing together expressively, pixar illumination movie by john lasseter, cinematic wide angle, fluid liquid shiny slimy fast motion ",20,7.0,8,832,832,34,0
2651,"overgrown postapocalyptic ruins, birds in the sky, a rainbow, waterfall : : close shot : : 3 5 mm, realism, octane render, 8 k, exploration, cinematic, trending on artstation, realistic, 3 5 mm camera, unreal engine, hyper detailed, photo - realistic maximum detail, volumetric light, moody cinematic epic concept art, realistic matte painting, hyper photorealistic, concept art, volumetric light, cinematic epic, octane render, 8 k, corona render, movie concept art, octane render, 8 k, corona render, cinematic, trending on artstation, movie concept art, cinematic composition, ultra - detailed, realistic, hyper - realistic, volumetric lighting, 8 k ",20,7.0,8,768,512,151,0
29651,A synthwave portrait by Gustav Klimt,20,7.0,8,512,640,9,0
49574,"the face of punk rock alien at 5 years old wearing balenciaga clothing, black and white portrait by julia cameron, chiaroscuro lighting, shallow depth of field, 8 0 mm, f 1. 8 ",20,7.0,8,512,512,43,0
25821,"portrait of Amanda Seyfried as a creepy horror girl with blue hair , nightmare fuel. terrifying. by Tooth Wu, wlop, dan mumford , trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, hyper realism, high detail, octane render, 8k",20,7.0,8,512,768,62,0
13393,stunning awe inspiring Sadie Sink as Rogue 8k hdr X-Men movie still amazing lighting,20,7.0,8,512,512,18,0
39970,"spiritual seduction of sensual bodies, detailed mixed media collage with canvas texture in style of contemporary art, punk art, realism, realistic photo, expressionism, masterpiece, spectacular quality, intricate oil details, broken glass photo, torn paper intricate texture, large cracks, liquid glue spots, tender and balanced vivid palette ",20,7.0,8,704,896,61,0
1595,"photographic portrait of a stunningly beautiful renaissance beyonce with celtic tribal makeup in soft dreamy light at sunset, contemporary fashion shoot, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, breathtaking, 8 k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, beautiful face, octane render ",50,7.0,8,512,704,77,0
41884,"art of two singaporean students sitting on the roof of a hdb flat, by moebius ",20,7.0,8,512,512,19,0
34590,"betta fish splash art graphic design color splash high contrasting art, fantasy, highly detailed, art by greg rutkowski ",20,10.0,8,1024,512,24,0
25889,"scout spaceship with 100-ton hull used for exploration survey and courier duties, peter elson",20,7.0,8,512,512,18,0
51785,"male teacher, 1 9 2 0 s fashion, fantasy, art by joseph leyendecker, donato giancola, dean cornwell, peter mohrbacher, ruan jia, marc simonetti, ayami kojima, cedric peyravernay, alphonse mucha, thomas kinkade, victo ngai ",35,9.0,8,512,768,71,0
36444,"a single lone cyberpunk spaceship emerging from a galactic nebula, by gi kim jung, highly detailed ",20,7.0,8,768,512,20,0
52734,"painting by henryk siemiradzki and ivan bilibin and greg hildebrandt, epic multifigures composition ",20,7.0,8,640,512,27,0
38298,"the fall of greatness, highly detailed, sharp focus, artstation, digital painting, by alena aenami ",20,7.0,8,512,512,23,0
22736,"facial portrait of a young goth girl in flowing dress, arrogant, mysterious, long fine black hair, delicate, looking at camera!!!, slightly awkward smile!, realistic face, no hands visible, intricate, stylish, elegant, grimdark fantasy, vibrant, extremely detailed painting by Greg Rutkowski and Steve Henderson and Harumi Hironaka",24,9.0,8,512,512,74,0
27303,"Oil painting, medieval market scene with animals, intricate, highly detailed, sharp focus, cinematic lighting, art by Constantin Westchiloff and William Paxton",50,18.0,8,1024,640,30,0
5475,"an epic mural of young beautiful elite 👧🏿 and 👦🏿 gundam pilots with intricate, detailed, urban inspired hiphop afro futuristic helmets and suits, playing tag and dancing on an alien planet, by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, illustration, hd, by ilya kuvshinov and gustav klimt, kaws, mc escher, ",20,7.0,8,512,2048,94,0
31183,"mount epic fey drakes screenshot world of warcraft mounts worldboss borberland comics by jesper ejsing art and by feng zhu, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global light 3 d rtx hdr ",20,12.0,8,768,512,65,0
6047,"art nouveau portrait of a handsome young man with curly medium length very messy light brown hair, brown eyes, aloof, t - shirt, natural lighting, path traced, highly detailed, high quality, cartoon, digital painting, by don bluth and ross tran and studio ghibli and alphonse mucha ",50,14.0,8,512,704,64,0
27798,caricature of extremely angry mascular wrinkled screaming woman 8k ultra detailed,20,7.0,8,512,512,15,0
34096,meme of a capybara at a gym lifting weights ,20,7.0,8,512,512,12,0
19009,"Acid_beast_humanoid_four_legged_no_face_muscular_ripped_raging, detailed and realistic, 4k, filmic render",20,7.0,8,512,704,30,0
14776,"cristiano ronaldo as doctor, accurate, 30mm, face, soft colours, dramatic lighting, nikon, low contrast, detailed",50,7.0,8,512,512,28,0
53727,"anime catgirl caught on a midnight trail cam, blindingly bright flash photo, way overexposed ",20,7.0,8,512,512,20,0
14861,"“Megan Fox, portrait!!! Portrait based on doodles, scribbled lines, sketch by Liz Y Ahmet, monochrome, concept Art, millions lines, white background, ultra detailed portrait, 4k resolution”",20,7.0,8,512,512,46,0
20087,"а fantasy Proto-Slavic warrior   inspired  a game For Honor, full body, detailed and realistic, 4k, trending on artstation, octane render",20,7.0,8,512,704,31,0
31847,"a movie still of a cyborg and a human movie, cinematic composition, cinematic light, criterion collection, red ambience, alejandro jodorowsky, ridley scott ",20,7.0,8,512,512,34,0
5366,"millie bobbie brown, anime digital art, highly detailed, digital painting, beautiful eyes!, pretty face!!, symmetry, concept art, sharp focus, illustration, art by artgerm! greg rutkowski magali villeneuve wlop! ilya kuvshinov!!, octane render ",50,20.0,8,512,512,63,0
27811,Beautiful creature from another world built from geometric shapes. Rough brushstrokes. Colourful but muted. Abstract. Fine details. Trending on artstation and deviantart.,20,7.0,8,768,512,35,0
50872,"a colorful vibrant closeup portrait of a simple caucasian woman with curly mid length brown hair with a calm afraid aesthetic face god and dreaming psychedelic hair, by kawase hasui, moebius, edward hopper and james gilleard, zdzislaw beksinski, steven outram colorful flat surreal design, hd, 8 k, artstation ",20,7.0,8,512,1152,71,0
46358,"medium format film candid portrait of a man in new york by street photographer from the 1 9 6 0 s, hasselblad film man portrait featured on unsplash, cinematic light damaged colour film, ",50,7.0,8,704,704,42,0
47976,"a mad scientist in his lab, giant vats of green liquid line the walls, film still from the movie directed by david cronenberg with art direction by salvador dali and zdzisław beksinski, wide lens ",35,12.0,8,1024,576,45,0
32149,"ministry of magic of paris, harry potter still ",20,7.0,8,512,512,9,0
33953,"4 k dslr photo of a colossal ancient colored great temple of aztec egyptian and islamic architecture. sunbeams and shadows volumetric lighting. the room was vast and filled with very ornate structures. shadows and limestone on the floor, ancient colors ",20,16.0,8,768,512,48,0
24361,"gloomy ghost girl in a pretty mid-length dress with a sharp katana in front of a cybercity in neon colors, plants around the katana, high detail photo",42,7.0,8,512,512,35,0
26784,"Epic Masterpiece head and shoulders portrait of Ruth Bader Ginsburg wearing a bear fur cap drawn by Donato Giancola and Tom Bagshaw, Edmund Leighton, Alphonse Mucha, background by James Jean and Gustav Klimt, 4k, porcelain skin, volumetric lighting, komorebi, french nouveau, trending on artstation, octane render, hyperrealistic",20,7.0,8,512,512,78,0
36629,"portrait of zombie demon pirate lechuck with a burning beard, from monkey island video game, big bushy beard, flames in his beard, highly detailed, looking smug, stylized, smooth, oil painting by greg hildebrandt, tim hildebrandt, artgerm, character portrait, dynamic lighting ",20,11.0,8,512,704,63,0
6102,"grim reaper carved into a blue green, intricate baroque style, by artgem ",50,20.0,8,512,768,16,0
1020,garden of early delights painted by andre butzer ,20,7.0,8,512,512,10,0
52040,"nina dobrev is lara croft from tomb raider, various artists, grey background, movie, hyperdetailed, artstation, cgsociety, 8 k ",20,7.0,8,896,512,35,0
23408,The Westminster Human Show.,20,7.0,8,512,512,5,0
49211,xi jinping synthol man body builder ,20,7.0,8,512,512,8,0
5148,"a beautiful detailed digital art piece of boris johnson and donald trump kissing, visual art, deviantart, artstation, digital art ",20,7.0,8,512,512,26,0
37415,beautiful photo of inflatable fruits flying above city - g ,20,7.0,8,512,512,12,0
36454,"a futuristic indigenous american man with a warm friendly, sci fi character portrait by greg rutkowski, craig mullins, donato giancola ",20,7.0,8,512,512,29,0
17856,"woman valkyrie with pink metal wings, celtic and cyberpunk armor, cityscape, flying, high detail, sharp focus, silver cyber armor, flowers, digital painting, smooth render, octane render,",20,7.0,8,512,512,42,0
2939,"an hd painting by rene magritte. three goths loitering in the shade, talking beneath a cherry tree outside a blockbuster video store. ",35,7.0,8,512,512,30,0
12384,Big Chungus trail cam,20,7.0,8,512,512,5,0
10377,"portrait of a beautiful woman in in a forrest, wearing a scarf with colourful intricate psychodelic patterns, by edgar maxence and caravaggio and michael whelan and delacroix style, artistic, intricate drawing, light brazen, realistic fantasy, extremely detailed and beautiful aesthetic face, establishing shot, 8 k resolution, dramatic lighting ",20,7.0,8,512,704,69,0
48635,"furry art, male aeromorph, robotic anthro with a jet fighter cockpit for a head and aircraft wings attached on back, human body plan, beautifully integrated highly original mecha design, sleek flowing shapes, commission on furaffinity, cgsociety, octane render ",35,15.0,8,512,512,60,0
4533,"full length portrait of poison ivy from dc by malgorzata kmiec, highly detailed, portrait, scifi, digital painting, artstation, concept art, smooth, sharp focc ",20,7.0,8,512,768,39,0
31380,"a small town of floating islands nestled in the hollow of a tree, studio lighting, golden ratio, details, scifi, dark fantasy, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh ",20,17.0,8,512,640,74,0
23172,lsd dancing queen,20,7.0,8,512,512,4,0
36521,"fashion photography of a model with a skull mask, wearing demobaza fashion, inside berghain, berlin fashion,, futuristic fashion, dark minimal outfit, photo 3 5 mm leica, hyperdetail, berghain, 8 k, very detailed, photo by cahun claude ",20,7.0,8,512,512,58,0
47627,"a portrait of a muscular anthropomorphic cyberpunk orangutang in spacesuit armor with ensignia on chest plate by sandra chevrier, by jon foster, detailed render, pistol in holster, extremely hyperdetailed, tape deck, epic composition, cybernetics, 4 k realistic, cryengine, realistic shaded lighting, sharp focus, masterpiece, by enki bilal ",29,12.5,8,768,768,81,0
25427,"Beautiful portrait of spiderman, wide angle, intricate, wild, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha - W 768",50,7.0,8,512,512,52,0
29966,"an alien spacecraft hanging menacingly over London, photo",20,7.0,8,512,512,10,0
30597,"jurassic park in the lego movie, movie still, cinematic lighting, ray tracing, octane render, long lens, shallow depth of field, bokeh, anamorphic lens flare, 8 k, hyper detailed, 3 5 mm film grain - w 7 0 4 ",20,7.0,8,512,512,53,0
22156,"a fruit basket on top of a kitchen table, fish-eye",20,7.0,8,512,512,13,0
4332,"a hyper - detailed 3 d render of our irrational fear of non - existence, surrealism!!!!! surreal concept art, lifelike, photorealistic, digital painting, aesthetic, smooth, sharp focus, artstation hd, by greg rutkowski, bruce pennington, valentina remenar and asher duran, ",44,19.0,8,512,704,67,0
35981,"harley quinn, black and red and green and white, art, romance and literature, 3 5 mm photograph ",20,7.0,8,704,704,21,0
45471,"a gray scottish fold sitting in the middle of sunny meadow, by john hoyland ",20,7.0,8,512,512,17,0
59071,Man walking thruogh underground tunnel holding laundry basket painted by Roberto Ferri,20,7.0,8,512,512,15,0
39564,"a venetian portrait painting of mf doom by titian, realistic - n 4 ",20,7.0,8,512,512,16,0
48381,"steampunk cybernetic biomechanical ladybug with wings, 3 d model, very coherent symmetrical artwork, unreal engine realistic render, 8 k, micro detail, intricate, elegant, highly detailed, centered, digital painting, artstation, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, wlop ",50,15.0,8,768,768,74,0
21518,a bowl of refried beans,20,7.0,8,512,512,6,0
45593,a artstation of reimu in the jungle wearing bonnet ,20,6.0,8,512,512,11,0
50664,"airship flying through the clouds, volumetric light rays painted by raymond swanland ",20,7.0,8,512,704,15,0
25887,"distant view of abandoned beautiful space station floating in empty space, chesley bonestell, terran trade authority",20,7.0,8,512,512,21,0
43852,city landscape giant endless brutalist commieblocks concrete - paneled apartment building block of flats photorealistic house grey eerie by greg rutkowski illustration art perspective cloudy ,20,7.0,8,512,512,34,0
32822,"symmetry! a very beautiful steampunk medium format camera. scandinavian design!!!. birch wood!!!.. plain background. centered. nixie tubes. highly detailed, oil painting. artstation, concept art, symmetry, smooth, sharp focus, illustration, art by john singer sargent and and mucha by theodore ralli and nasreddine dinet and anders zorn and nikolay ma",20,13.0,8,704,704,81,0
49538,minimalist watercolor art of oranges in the style of raissa oltmanns ,5,10.0,8,832,512,17,0
49811,"portrait donald trump in the style of jojo's bizarre adventure anime highly detailed, by hirohiko araki, 8 k ",20,7.0,8,512,512,26,0
32964,a grumpy skull ,20,7.0,8,512,512,5,0
57388,"forest larvae, great king of stovokor, wields his sword in battle against enemies in golden masks, epic battle scene by jaime jones, artgerm, sergeant, brad rigney, artstation, masterpiece, high detail, wide camera angle ",20,7.0,8,512,512,51,0
57568,2 0 1 3 chevrolet corvette ,20,7.0,8,768,512,6,0
34490,"arcane concept art beautiful female witch holding spherical black hole in her hand, long purple hair, blue eyes, art by charles liu, perfect angle, fantasy style, vibrant colour scheme, ultra detailed, volumetric lighting, octane render, commission art ",20,9.0,8,576,832,50,0
9292,"sonic the hedge as young egyptian girl, full body, white loincloth, symetrical, grey background, intricate, sharp focus, illustration, orientalism, bouguereau, rutkowski, jurgens, ernst haeckel ",20,7.0,8,512,512,49,0
56101,"joe biden wearing cycling shorts and gold chains surrounded by beautiful women, elegant, real life skin, intricate, high detailed, artstation, concept art, smooth, sharp focus, art by artgerm and greg rutkowski ",50,12.0,8,512,768,46,0
1116,"ace from one piece, fire, epic scene, anime, colors, full body, 8 k, illustration, atmosphere, unreal engine, video game, highly detailed, symmetrical, concept art, peter mohrbacher, craig mullins, digital painting, deviantart, cinematic lighting, 4 k ",50,12.0,8,512,768,61,0
41112,"surrealistic icy cave at pole, expedition, magical lighting, volumetric lighting, digital art ",20,10.0,8,704,704,18,0
35390,"chris kyle by leroy neiman, intricate, ultra detailed painting, atmospheric lighting, golden hour ",20,7.0,8,512,512,18,0
25139,"delicious molten rock soup, food photography, instagram",20,7.0,8,512,512,10,0
36741,"concept art for a human hippy nature wanderer, dreadlocks, playing guitar, fantasy bard mage, traditional chinese painting. ",20,7.0,8,512,512,26,0
36830,"out of focus, very blurry, clothed, clothed, very pale men and women by jules joseph lefebvre and michael carson, standing ",20,7.0,8,1024,512,29,0
31224,"neon japaneese nymphomaniac, mixed media collage, assemblage, photomontage, minimalist, contemporary art, punk art, photorealistic, portrait, expressionism, masterpiece, dynamic composition, spectacular quality, intricate oil details, shattered glass texture, chains, smoke, harmonic colors ",20,7.0,8,704,896,64,0
38712,"a close - up grainy risograph, matte painting of a scene from the terminator doomsday by moebius and lehr paul and bosch and kim jung gi ",20,5.0,8,1024,512,36,0
14557,"1950s logo of a roller derby girl doing Cross-Over, wearing skate helmet, knee pads, elbow pads, fishnet tights, showing off biceps, illustration by greg rutkowski and mcbess, 1950s",20,7.0,8,512,704,43,0
12047,rin shelter porter robinson landscape dream freedom music video ,20,7.0,8,512,512,10,0
33281,"a small grassland nestled in an oak forest, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",20,17.0,8,512,640,72,0
46676,"male robotic anthro orca standing on a beach, visor screen for face, snout under visor, sleek cool waterproof design, commission on furaffinity, cgsociety, octane render ",20,7.0,8,512,512,45,0
52716,painting by edgar maxence and rhads and leyendecker. dark souls and bloodborne ,20,7.0,8,512,384,20,0
30441,"A nebula exploding, colorful, Surrealism",20,7.0,8,512,512,8,0
44230,"high fashion photoshoot octane render portrait by wayne barlow and carlo crivelli and glenn fabry, a new cryptid wearing a colorful wes anderson designed uniform inside a high - end exotic colorful pastel vintage boutique hotel lounge, very short depth of field, bokeh ",20,7.0,8,768,768,55,0
45164,jungle. douanier rousseau style. douanier rousseau style. vibrant. amazing painting. beautiful. high resolution. highly realistic. cool tones. close - up. ,20,7.0,8,512,512,34,0
25579,"A goth portrait painted by Rene Magritte. Her hair is dark brown and cut into a short, messy pixie cut. She has a slightly rounded face, with a pointed chin, large entirely-black eyes, and a small nose. She is wearing a black tank top, a black leather jacket, a black knee-length skirt, a black choker, and black leather boots.",20,7.0,8,512,640,79,0
52396,"photograph, wearing a kurta, standing in a hindu kovil, photograph of drake the rapper's face, realistic lighting ",20,7.0,8,512,512,25,0
44437,"victorian photograph of grace kelly, angelina jolie, 1 8 9 0 s photography, 1 9 0 0, photographed by burr mcintosh, grainy ",20,7.0,8,512,512,29,0
52758,luminescent surfboard ,20,7.0,8,640,512,5,0
3202,"elf woman that has antlers, forest in background, renaissance oil painting, by artemisia gentileschi, baroque, beautiful, feral, clear, crisp, sharp, award - winning, portrait, extremely detailed ",50,15.0,8,512,704,43,0
29614,PC-98 pixelart,20,7.0,8,512,512,5,0
36358,tonalism nonviolent alpenglow swirling white transparent ghosts in a pumpkin patch near midnight ,20,7.0,8,1024,640,20,0
31946,"3 panel scene, anime cat sleeps inside a japan subway - dramatic cozy arts by wlop and okuda genso. wide angle lens. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 ",20,5.0,8,512,1024,80,0
10140,"a cute little robot consists of sand. super realistic 8 k render of a elegant, cinematic composition ",50,20.0,8,512,512,19,0
15029,portrait of the Forest Fairy in the style by Małgorzata Kmiec,20,7.0,8,512,512,16,0
58724,Lofi bioPunk portrait tyrannosaurs rex Pixar style by Tristan Eaton Stanley Artgerm and Tom Bagshaw,20,7.0,8,512,512,27,0
35084,"a symmetrical centered composition, of a close - up of an open inter - dimensional - doorway leading to a strange and alien landscape on the streets of seattle in 1 9 8 4, concept art for unreal engine 5, cinestill 5 0 d, 3 d rendered, deep depth of field, highly detailed, digital matte painting ",20,10.0,1,640,640,67,0
53563,"movie still of dali cyborg, cinematic composition, cinematic light, criterion collection, by david lynch ",20,7.0,8,512,512,19,0
56633,"robotic dragon perched on a mountain, sunset in background, cgsociety, octane render, vibrant colors, hdr, 4 k, 8 k ",20,7.0,8,512,512,32,0
27312,"The School of Atens, Salvador Dalí, oil on canvas",20,7.0,8,640,512,12,0
33117,"landscape background, owlboy, no people, moon, night, cloud background, less color, trending on artstation, trending on deviantart ",20,7.0,8,512,512,31,0
20030,A painting of a skyscraper by Antoni Gaudí,20,7.0,8,320,512,10,0
55572,"scary machine monster grabbing sadie sink dressed as a miner : a scifi cyberpunk film from 1 9 8 0 s. by steven spielberg and james cameron. 6 5 mm low grain film stock. sharp focus, believable facial expression, perfect anatomy, moody cinematic atmosphere, detailed and intricate environment ",50,10.0,8,832,512,60,0
7642,"emissary space by author haas and bruce pennington and john schoenherr, cinematic matte painting in a desert wasteland, zaha hadid building, 8 k high resolution, dark moody monochrome color palate ",20,13.0,8,512,768,47,0
27898,"Detailed heavily armored paladin, completely covered in pristine silver armor, charging thorough a battlefield while glowing with radiant light, sun beaming down on him, fantasy art, trending on artstation, 4k, HD",20,7.0,8,1280,704,43,0
8596,"painting of hybrid between cat & capybara, intercrossed animal, mixture animal, by zdzislaw beksinski, by tiffany bozic, cold hue's, warm tone gradient background, concept art, beautiful composition, digital painting ",20,9.5,8,512,768,51,0
55145,"capybara melting into a furry puddle, photography ",20,7.0,8,512,512,10,0
24516,"ringworld in space, extremely detailed, hyper realistic, wide angle view, intricate details",20,7.0,8,512,512,17,0
49071,"lunar god, art by artgerm and greg rutkowski and magali villeneuve, d & d, fantasy, highly detailed, headshot, digital painting, trending on artstation, concept art, sharp focus, illustration ",20,7.0,8,512,512,47,0
58227,"a woman with a gorgeous face, portrait by Greg Rutkowski, craig mullins and Gaston Bussiere",20,7.0,8,512,512,22,0
5676,"a fashion model, creative, brown skin, digital art, photo manipulation, artstation, standing, cyberpunk, giant, street, down there, photoshop ",20,7.0,8,512,512,33,0
20740,hybrid animal elephant with tiger stripes detailed oil painting 4k,20,7.0,8,512,512,11,0
33188,"portrait photo of a hilarious looking face, plain white background ",20,7.0,8,512,768,11,0
11189,"modern photo of cleopatra dressed in modern clothing, studio photo, ultrarealistic ",50,7.0,8,512,512,15,0
57646,"sexy girl with long brown hair and a red ribbon in her long brown hair, wearing a low cut tanktop, sitting down while leaning against the window, rainy background in the window, in the style of ilya kuvshinov ",50,5.0,8,512,512,47,0
51687,"donald trump as a knight, shinning armor, knights armor, donald trumps sexy face, intimidating pose, by hans thoma ",50,7.0,8,512,512,26,0
2006,"photo of one!! detailed elegant woman's hand palm up, white nails, instagram photo, studio photo ",20,7.0,8,576,768,23,0
43564,pixel art of a farmer in a cathedral holding a red basketball ,20,7.0,8,512,512,12,0
20483,"detailed image of elon musk by Ayami Kojima, Amano, Karol Bak, Greg Hildebrandt, and Mark Brooks, rich deep colors. Beksinski painting, part by Adrian Ghenie and Gerhard Richter. art by Takato Yamamoto. masterpiece . intricate artwork by Tooth Wu and wlop and beeple, greg rutkowski, very coherent symmetrical artwork, cinematic, hyper realism, high detail, octane render, unreal engine, 8k, Vibrant colors, Smooth gradients, High contrast, depth of field. by Katsuhiro Otomo, full body character drawing, inspired by Evangeleon, clean ink detailed line drawing, intricate detail, extremely detailed. painting by Arthur Rackham, Eugene de Blaas, Frederic Leighton",50,20.0,8,512,704,159,0
58948,"Highly detailed portrait of Nietzsche in GTA V, Stephen Bliss, unreal engine, fantasy art by Greg Rutkowski, Loish, Rhads, ferdinand knab, Makoto Shinkai and Lois van baarle, ilya kuvshinov, rossdraws, Tom Bagshaw, global illumination, radiant light, detailed and intricate environment",20,10.0,8,512,576,72,0
15040,"high quality portrait flat matte painting of cute Nendoroid figurine of Patrick Roy Goaltender, in the style of nendoroid and manga NARUTO, number 33 on jersey, Patrick Roy Goaltender, An anime Nendoroid of Patrick Roy, hall of fame goalie Patrick Roy!!!, number 33!!!!!, Montreal Habs Canadiens figurine, detailed product photo, flat anime style, thick painting, medium close-up",35,8.0,8,512,512,93,0
27363,Scott Manley riding a Delta rocket.,20,7.0,8,512,512,8,0
52306,"decollage painting of beautiful woman hovering straight up in the air, surrealist, dada, by mattias adolfsson, by max ernst, by leonora carrington, by james jean, octane renderer, 8 k ",20,7.0,8,768,1024,47,0
44583,"a tiny cute cyberpunk monster with goggles cables cords buttons big eyes smiling waving, back view, isometric 3 d, ultra hd, character design by mark ryden pixar hayao miyazaki, unreal 5, daz, hyperrealistic, octane render, cosplay, rpg portrait, dynamic lighting, intricate detail, in the spotlight, cinematic, symmetrically isometrically centered ",30,18.5,8,512,640,84,0
53072,"3 d goddess close - up frontal portrait with ram skull. beautiful intricately detailed japanese crow kitsune mask and clasical japanese kimono. betta fish, jellyfish phoenix, bio luminescent, plasma, ice, water, wind, creature, artwork by tooth wu and wlop and beeple and greg rutkowski ",50,12.0,8,640,832,68,0
24615,"Scarlet witch marvel, Sarah Michelle Gellar, evil smile, realistic character concept, medium shot, fun pose, comic book, illustration, slender symmetrical face and body, cinematic lighting, hyperdetailed, high resolution, Charlie Bowater, Tom Bagshaw, Norman Rockwell, symmetrical eyes, single face, insanely detailed and intricate, beautiful",20,11.0,8,512,512,68,0
2062,squinting eyes ,20,7.0,8,768,512,2,0
54777,painting by ivan bilibin and micheal kaluta and klimt and tamara de lempicka ,20,7.0,8,768,512,24,0
35502,apocalypse lego set ,20,7.0,8,512,512,3,0
27477,"Cat space marines in the film Aliens, by James Cameron, cinematic lighting, flames in background",20,7.0,8,1024,512,18,0
15933,Edward Hopper portrait of a ginger tabby cat wearing a beautiful outfit,20,7.0,8,512,512,13,0
8925,"portrait of silver armored mage, in a forest, long brown hair, woman, fashion pose, baroque renaissance. photo by philip - daniel ducasse and yasuhiro wakabayashi and jody rogac, telephoto, intricate, elegant, global illumination. vfx ",50,10.0,8,512,512,58,0
59061,"An isolated red barn in a lush valley at noon. Simon Stalenhag, highly detailed.",35,8.0,8,1024,768,19,0
34103,berserk manga featuring joe biden ,20,7.0,8,512,512,8,0
54140,pessoa walking in the street ,20,7.0,8,512,512,7,0
42956,"us flag flying in the wind in destroyed washington dc city, hyperdetailed, artstation, cgsociety, 8 k ",20,7.0,8,896,512,28,0
25590,"A goth portrait painted by Francisco Goya. Her hair is dark brown and cut into a short, messy pixie cut. She has a slightly rounded face, with a pointed chin, large entirely-black eyes, and a small nose. She is wearing a black tank top, a black leather jacket, a black knee-length skirt, a black choker, and black leather boots.",20,7.0,8,512,640,78,0
32239,"reina sofia palace of the arts in valencia, several flamingos in the water. ",20,7.0,8,512,512,17,0
